recording_id,user_pseudo_id,started_at,duration_s,page_views,clicks,dead_clicks,rage_clicks,screen_width,screen_height,country,user_agent
0b05a52d1321,7347111591.8147233986,2026-03-07T05:37:00Z,258,3,34,0,0,390,932,US,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
02b9ddd01f9a,7943049529.7591824993,2026-06-22T05:46:00Z,639,5,44,0,0,1366,1080,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5d4547b9a16b,2290854518.2857993456,2026-03-07T08:15:00Z,69,3,19,0,0,1728,900,ES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f90784b35f77,8472523350.2586333896,2026-03-14T16:50:00Z,704,6,47,0,0,1536,1080,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1f4a74306d6e,9650220002.2555819992,2026-03-21T15:55:00Z,621,12,31,0,0,1366,768,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
082f9218643f,2873680651.4460674369,2026-05-14T05:54:00Z,57,8,19,0,0,412,915,NL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
31c742abb890,6571196893.3049660580,2026-04-12T08:43:00Z,514,4,8,4,0,390,915,SE,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
11631435b2d6,6988495332.7212028019,2026-07-22T14:56:00Z,117,2,20,0,0,1366,768,ES,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
f488dd9dc2ca,4590078111.7951213587,2026-03-17T22:52:00Z,440,10,48,0,0,1920,1080,AU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ed6574a0551b,7106586200.4473317677,2026-06-27T00:44:00Z,152,7,20,0,0,1366,1080,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3f515129b3c8,420774038.3132882674,2026-06-08T13:53:00Z,2,1,0,0,0,800,768,NL,python-requests/2.32.3
f02030386cd3,3548023756.1369186328,2026-04-19T00:34:00Z,805,7,47,2,0,1920,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
c23b435bfc27,691947310.1669324312,2026-07-06T02:30:00Z,696,10,9,0,0,1536,900,AU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
018a8ee5b889,5240976593.2707986410,2026-07-16T15:08:00Z,155,10,36,0,0,1728,864,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a6c8e4c1a4b7,7733554096.3381140095,2026-05-06T03:38:00Z,310,2,21,0,0,1536,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
0e0b09946ac8,1224917528.2331177223,2026-06-12T20:32:00Z,1,1,0,0,0,800,600,NL,python-requests/2.32.3
042337cbdcdd,9121468735.8544869474,2026-07-30T23:36:00Z,137,6,17,0,0,1920,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f0dd3d656544,2144097030.2960032130,2026-05-01T16:20:00Z,140,7,33,0,0,1366,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
21b8ad2ab8fd,6130551620.3825486028,2026-06-09T16:45:00Z,608,10,41,0,0,1728,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
c535f90bbca3,5469693235.5250914995,2026-07-25T14:33:00Z,854,12,10,0,0,1440,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
86f3953dabe7,2832769928.5666990577,2026-02-07T07:59:00Z,221,12,51,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1c14b46fd77d,27835206.5733100029,2026-04-06T09:52:00Z,317,10,7,0,0,430,915,FR,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
f185cfb8d7d2,1501137572.1878520069,2026-02-28T06:25:00Z,484,7,4,0,0,390,812,DE,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
b8857691182d,7721139435.5721776956,2026-05-23T02:20:00Z,374,5,13,0,0,1920,768,PL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f40178550a7c,810478529.8157897669,2026-05-08T21:46:00Z,856,6,6,4,1,412,932,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
115dff2a63fe,5407412081.4620086936,2026-04-25T03:41:00Z,651,5,56,0,0,1536,1117,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f6797e0bee8c,8807358864.3449102187,2026-07-13T21:55:00Z,280,10,42,0,0,1366,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
aa37a2e08387,4029380514.6022659843,2026-02-24T08:49:00Z,581,9,22,6,0,375,844,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
15d685eb988e,3000713395.945778186,2026-02-08T08:09:00Z,453,11,41,0,0,1440,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a09400846e80,501661656.6678688323,2026-03-01T11:34:00Z,689,9,48,0,0,1440,1117,BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
44722d09f782,4125260812.5012382,2026-06-10T17:22:00Z,807,10,11,0,0,412,844,ES,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
011c2fb8e1e7,9549002659.7176488910,2026-02-07T16:55:00Z,209,11,49,0,0,1920,1117,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
99e6e4df4aa4,7135325328.6224317824,2026-07-30T08:40:00Z,770,8,11,0,0,1920,1080,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d8ae368ef44d,4391999873.825822515,2026-06-09T04:18:00Z,665,9,22,0,0,1728,864,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
40b8d2a9de1b,1567378480.478239916,2026-05-05T19:56:00Z,3,1,0,0,0,1024,768,NL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.126 Safari/537.36"
dcca085c3440,3131328867.1794250777,2026-04-22T00:58:00Z,799,3,26,0,0,1366,864,PL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
29418cf9a3e0,3352408482.1613635322,2026-03-10T18:58:00Z,243,9,6,0,0,1536,864,SE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
74c3cb7701c1,7144251014.1171652823,2026-07-08T07:26:00Z,199,11,18,0,0,1440,1117,FR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
0fcb7a41a3f7,3308926518.6500499683,2026-06-08T06:04:00Z,64,7,28,0,0,1536,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
8c43d7b55f03,6035365039.8354349380,2026-05-07T09:13:00Z,478,4,27,0,0,1920,864,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d7a0f2aeabbb,8388952184.8953855534,2026-02-01T18:07:00Z,740,2,31,0,0,1536,1117,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
9cd7652fd017,4924571639.9147007371,2026-04-14T05:00:00Z,191,10,29,0,0,834,1112,DE,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
14adf1459c72,1383511301.8791667170,2026-05-16T02:13:00Z,235,5,51,2,0,1366,864,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
22db769cb271,65708652.7525163848,2026-05-30T09:40:00Z,830,4,33,0,0,1440,900,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
521f2c96233d,1423582605.6427910354,2026-05-02T01:15:00Z,70,11,12,0,0,1728,900,SG,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
0e5e0c877846,8137414168.7980222519,2026-02-05T07:01:00Z,620,12,15,0,0,412,915,PL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
757b0efb2b7c,5500421180.7835854282,2026-03-08T09:54:00Z,3,1,0,0,0,1280,768,US,Go-http-client/2.0
535eac6edc69,8175162584.9518922181,2026-05-27T22:25:00Z,190,8,9,0,0,430,915,CA,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
592887afc3e5,74172176.8666157083,2026-04-03T01:19:00Z,607,8,25,0,0,1440,1117,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
58a1f821a9cd,9888194112.5085194457,2026-05-18T18:07:00Z,269,5,13,0,0,834,1112,NL,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
a96814b0f067,830971501.8807090162,2026-07-13T22:30:00Z,788,8,33,0,0,1920,768,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
4590738a17f8,1151311604.7735626971,2026-03-16T10:42:00Z,581,4,23,0,0,1728,864,DE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2fc001bdc827,1800069662.8454697248,2026-07-22T06:53:00Z,105,2,25,0,0,390,915,US,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
180bebf3c787,9569264141.9842144065,2026-06-17T19:24:00Z,1,1,0,0,0,1280,768,DE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
5f12787d93ff,4267850783.2266459841,2026-04-29T03:53:00Z,242,8,41,0,0,834,1112,IN,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
10f2270d7f89,6241681760.7865242110,2026-06-09T12:49:00Z,57,7,29,0,0,1440,1080,SE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6d0e72bfe53c,7726127812.4460791113,2026-03-17T03:12:00Z,1060,10,28,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2db84980b8b1,9882896713.6844168635,2026-07-14T08:32:00Z,862,4,30,0,0,1920,768,DE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3a6ee719faab,9988395719.8222989021,2026-02-19T15:20:00Z,889,7,28,0,0,1440,1080,BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d9b66c30e28f,7251296955.1381607980,2026-07-01T04:49:00Z,75,7,18,0,0,412,915,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
3c4b99db5808,6200402495.8424422470,2026-03-13T17:44:00Z,410,12,43,0,0,1440,1080,ES,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
3b93c2dd1bb8,236097246.732218203,2026-03-21T04:29:00Z,67,3,41,0,0,834,1112,CA,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
a59dbba66882,3498763118.999809024,2026-07-13T06:24:00Z,590,8,36,0,0,1728,900,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
12804e701c57,1404058279.4838248164,2026-07-29T11:38:00Z,235,8,24,0,0,1728,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
140b950da3d5,9093090485.6904017273,2026-07-13T03:02:00Z,96,2,56,0,0,1366,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
81d5d2b3e76c,7059328698.1152083902,2026-06-02T19:59:00Z,222,8,57,0,0,1366,1080,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
f704265054cd,8189074294.5420364811,2026-07-06T05:55:00Z,436,10,50,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
f7a73c0c988f,3614163415.4722239789,2026-06-03T08:52:00Z,4,1,0,0,0,800,600,DE,Go-http-client/2.0
9a5829cc06c4,7553138096.3376840615,2026-05-31T00:53:00Z,1,1,0,0,0,1024,768,DE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
659540265516,4920423084.5961040418,2026-02-14T11:24:00Z,271,5,56,0,0,1440,864,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
aefc27a8674f,6057624627.4485661118,2026-05-29T12:15:00Z,184,3,19,0,0,1440,900,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e62ec189a3d0,6763563480.7467095583,2026-04-05T15:26:00Z,672,5,49,2,0,430,932,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
74837c00bc4b,3588439787.9725381625,2026-06-20T19:32:00Z,541,8,36,0,0,1536,900,BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
07d47451a50e,3422341242.419923170,2026-07-29T01:57:00Z,2,1,0,0,0,1280,600,SG,python-requests/2.32.3
98c561ef719e,26381255.7846779550,2026-06-26T18:16:00Z,233,12,18,0,0,1366,864,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2d8308e452ac,1003358369.8799123454,2026-04-11T05:35:00Z,280,2,20,5,1,1366,768,FR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
dbeb7ef9ef26,4187872074.5609246026,2026-02-15T00:40:00Z,260,11,9,0,0,1920,864,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b895e020108c,6750852010.1705823748,2026-02-10T14:49:00Z,605,8,38,0,0,834,1112,US,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
51fe0d010cc8,8708254189.7864133773,2026-05-28T13:17:00Z,803,6,36,0,0,1440,768,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
cfc22225daa9,4831003557.2087263538,2026-03-04T15:11:00Z,548,7,37,0,0,1366,900,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
884537ebf618,4332811619.4182931871,2026-03-11T17:03:00Z,782,8,4,6,0,412,915,NL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
54538db3941f,5031397199.7638326444,2026-05-24T17:45:00Z,92,5,4,0,0,834,1112,US,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
b18dd128b1d4,9726071998.6741073023,2026-05-05T04:26:00Z,76,10,42,2,0,1366,1117,BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
7a070ba8fb5f,4891082485.1279774856,2026-06-29T13:45:00Z,634,12,10,3,0,1536,768,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a4974f79983d,2969698184.3923049461,2026-05-12T12:05:00Z,1131,3,38,0,0,1920,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
fc1b8e9a0104,9098510167.6695065825,2026-06-14T00:02:00Z,4,1,0,0,0,800,768,DE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.126 Safari/537.36"
dcd5ea9c2e62,6729450384.7696789972,2026-07-08T12:16:00Z,378,2,31,0,0,1920,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
4a2ae6a77a4f,4009550887.2540878350,2026-07-16T15:34:00Z,773,7,8,0,0,1728,900,PL,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
e48551ff71fc,1127804386.7589467597,2026-06-08T05:32:00Z,451,5,8,0,0,1536,1117,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
7f4e00128f87,7859446020.7580817046,2026-02-14T05:14:00Z,454,3,21,0,0,375,915,NL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
4f111bc32830,259309236.8451841543,2026-05-03T02:20:00Z,607,2,38,0,0,1440,864,AU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
c1eb67f7c340,1758266275.6448584373,2026-03-30T09:40:00Z,164,5,40,0,0,1728,900,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1720b9a1c7b1,2943319055.5793638909,2026-06-12T15:27:00Z,105,5,33,0,0,1728,1080,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ce8cd8a775d1,1359505202.4321671449,2026-06-26T15:26:00Z,333,6,25,0,0,1920,864,SG,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
710dc622c85a,3687813347.6557334576,2026-02-21T15:23:00Z,122,9,4,2,0,1920,1080,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
84c2222d7825,7386960743.4201853707,2026-06-03T15:25:00Z,171,7,12,0,0,1536,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
e7a9b3cf4e3b,296639877.7257993082,2026-03-11T01:44:00Z,519,10,53,0,0,1440,864,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
7ea3bf71fe13,5560632261.4949601674,2026-07-29T15:17:00Z,590,8,13,5,0,430,932,PL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
76892272ad2a,3329436239.3836499016,2026-02-09T15:54:00Z,357,4,30,0,0,1366,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ae691df368b4,9208451262.7540974891,2026-06-06T18:47:00Z,228,7,27,5,0,412,932,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
3b594cd9e7ce,4508386144.3229803141,2026-07-31T03:34:00Z,175,12,46,0,0,430,915,AU,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
f910bd8ac768,2398774101.3481323362,2026-02-26T23:24:00Z,844,7,60,0,0,375,812,DE,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
3a44f9de7aa7,1082740095.347292418,2026-06-22T04:13:00Z,633,6,38,0,0,1920,1117,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
69bde4f2ebef,7771019789.1835115402,2026-06-05T09:23:00Z,632,20,18,0,0,1536,1080,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
53aee87a568e,775070396.3308318188,2026-05-23T13:08:00Z,2,1,0,0,0,1024,600,NL,python-requests/2.32.3
c73755cadeee,9279610246.7662176286,2026-05-07T06:59:00Z,478,7,44,0,0,1440,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
6d3242ce3275,4695713085.1026554858,2026-06-07T09:53:00Z,394,4,39,0,0,1440,1117,FR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1f4e572b4c59,9204298005.2644485818,2026-05-20T23:13:00Z,752,5,41,0,0,1440,768,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1da9037e3ec3,2255208845.812406462,2026-04-14T13:32:00Z,132,7,24,0,0,375,915,US,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
