account_id,created_at,seat_role,is_workspace_owner,signup_source,country,created_by_admin,email_domain,plan,mrr
acc_da6a44cf1f3b,2026-03-06T10:01:57Z,agent,false,q3-search,AU,false,proton.me,free,0
acc_fb6c1e358ddf,2026-03-25T14:57:32Z,agent,false,docs,ES,false,pilot-co.net,free,0
acc_9ac9a26aeede,2026-03-27T09:47:40Z,owner,true,(organic),US,false,quill-io.co,free,0
acc_0b788889621a,2026-02-19T13:53:39Z,agent,false,(organic),IE,false,marlowio.ai,free,0
acc_d8350f774251,2026-06-27T07:34:41Z,agent,false,(organic),ES,false,hotmail.com,free,0
acc_75786b414e18,2026-02-25T10:55:41Z,owner,true,(direct),CA,false,pilot-tech.io,free,0
acc_80fef0d07188,2026-06-25T08:26:18Z,owner,true,docs,US,false,icloud.com,free,0
acc_b5279b0c4299,2026-06-13T10:34:34Z,agent,false,(direct),IN,false,yahoo.com,free,0
acc_70766d7d453b,2026-03-16T08:35:24Z,agent,false,q3-search,US,false,gmail.com,free,0
acc_6779d9a0afeb,2026-03-22T00:33:40Z,owner,true,partner-directory,US,false,ridge-partners.co.uk,free,0
acc_71294f084acd,2026-04-12T13:01:27Z,agent,false,(direct),AU,false,cedarsystems.com,free,0
acc_1343cb7573ad,2026-07-20T03:04:40Z,admin,false,(organic),GB,false,outlook.com,free,0
acc_2d289bce40b4,2026-06-04T22:11:52Z,owner,true,q3-search,US,false,copper-solutions.net,free,0
acc_0696dc5129f0,2026-04-10T14:24:11Z,owner,true,partner-directory,GB,false,marlowpartners.com,free,0
acc_eba3aa27c631,2026-07-08T09:33:38Z,agent,false,q3-search,FR,false,gmail.com,free,0
acc_c411dceff7c6,2026-03-31T13:06:18Z,owner,true,q3-search,US,false,gmail.com,free,0
acc_9e1cf8797e4a,2026-04-24T10:37:39Z,agent,false,partner-directory,PL,false,solace-solutions.com,free,0
acc_67dced9cfb87,2026-07-24T11:50:56Z,owner,true,(organic),GB,false,basil-systems.com,free,0
acc_1272b6998516,2026-06-10T01:00:20Z,owner,true,partner-directory,ES,false,icloud.com,free,0
acc_264596c8724f,2026-03-11T02:59:18Z,owner,true,q3-search,ES,false,lumenhq.nl,business,399
acc_013c55f12329,2026-06-10T13:48:49Z,admin,false,partner-directory,US,false,ridge-systems.co,free,0
acc_f84db61e648b,2026-03-16T08:22:23Z,owner,true,(organic),US,false,coppersystems.com,starter,49
acc_7d67d8e7b64e,2026-05-25T20:46:49Z,agent,false,(direct),FR,false,pilotpartners.com,free,0
acc_8ebf41fa5a64,2026-05-18T02:21:42Z,agent,false,q3-search,ES,false,ridgesoftware.co.uk,free,0
acc_91c01cac515f,2026-03-30T08:19:14Z,admin,false,partner-directory,US,false,alpineworks.net,free,0
acc_c9edb4730b36,2026-02-08T12:13:46Z,agent,false,q3-search,IN,false,pilotworks.com,free,0
acc_0839bbde7fd6,2026-06-07T10:30:52Z,owner,true,partner-directory,IN,false,basil-tech.net,free,0
acc_e488e5aa41ba,2026-06-08T16:06:44Z,admin,false,q3-search,GB,false,latticestudio.de,free,0
acc_7b84bfa4148a,2026-05-08T07:57:43Z,owner,true,partner-directory,PL,false,meridianpartners.com,free,0
acc_721e8016ec75,2026-07-29T15:46:05Z,admin,false,(direct),NL,false,proton.me,free,0
acc_a990f21c1c5b,2026-07-06T23:49:37Z,owner,true,q3-search,GB,false,stack-co.co,free,0
acc_5ef8055d2fab,2026-07-05T23:48:45Z,owner,true,(organic),AU,false,lumengroup.io,free,0
acc_7da5472ab514,2026-02-04T11:14:56Z,agent,false,partner-directory,CA,false,brightsolutions.co,free,0
acc_08ff03b82857,2026-04-07T09:11:25Z,agent,false,(organic),US,false,pilotsystems.co,free,0
acc_e685e8d67ed9,2026-06-18T01:01:11Z,admin,false,(organic),CA,false,nimbus-systems.co.uk,free,0
acc_61ea68e83799,2026-05-03T15:05:01Z,agent,false,(organic),US,false,ridgesolutions.nl,free,0
acc_5798be3570a2,2026-07-04T21:44:54Z,admin,false,q3-search,GB,false,solacegroup.net,free,0
acc_119197540822,2026-05-29T14:14:45Z,admin,false,(direct),US,false,vertex-digital.co.uk,free,0
acc_2b5856cb0275,2026-02-01T21:18:28Z,admin,false,q3-search,ES,false,cedar-co.nl,free,0
acc_8f7d15a1f39c,2026-04-12T10:44:59Z,agent,false,(organic),BR,false,tandemsystems.co.uk,free,0
acc_88e0c21dc020,2026-07-13T18:33:29Z,agent,false,q3-search,DE,false,hotmail.com,free,0
acc_3c53d52aa533,2026-05-06T13:35:07Z,owner,true,docs,ES,false,nimbus-cloud.co.uk,free,0
acc_2427928f1ffd,2026-06-27T22:52:46Z,admin,false,(organic),IN,false,cedarapp.nl,free,0
acc_bd89c7647b4c,2026-07-10T15:51:28Z,agent,false,(organic),NL,false,meridian-digital.net,free,0
acc_45c0ead19fc6,2026-07-07T10:07:08Z,agent,false,(organic),CA,false,solacetech.net,free,0
acc_3fd21baf421a,2026-06-02T18:42:05Z,owner,true,docs,IE,false,basil-studio.nl,free,0
acc_d395059d3544,2026-07-01T18:23:52Z,admin,false,(organic),SG,false,vertexstudio.de,free,0
acc_c25edfd9e74d,2026-04-21T10:02:30Z,owner,true,docs,NL,false,pierlabs.co,team,149
acc_6749af38ef76,2026-03-05T13:28:30Z,agent,false,(direct),SG,false,outlook.com,free,0
acc_30a45376cca6,2026-04-03T17:15:03Z,agent,false,q3-search,GB,false,gmail.com,free,0
acc_fe1e36ef1ab8,2026-02-06T12:50:18Z,admin,false,docs,PL,false,onyx-group.co,free,0
acc_a2edb5e68026,2026-02-27T13:54:54Z,admin,false,(direct),US,false,hotmail.com,free,0
acc_0936d0bb86ae,2026-03-19T17:53:38Z,owner,true,(organic),US,false,nimbuspartners.ai,free,0
acc_24787299a071,2026-07-01T12:08:57Z,admin,false,(organic),IN,false,kestrel-app.com,free,0
acc_34fc0f3269a6,2026-04-08T14:30:37Z,agent,false,(direct),PL,false,proton.me,free,0
acc_6368b742ce0c,2026-06-05T19:28:42Z,admin,false,docs,IN,false,orbit-systems.com,free,0
acc_88f117bf91c9,2026-03-15T12:00:22Z,admin,false,docs,ES,false,ridgestudio.co.uk,free,0
acc_1c2cbe9da542,2026-07-05T08:45:18Z,agent,false,(direct),GB,false,gmail.com,free,0
acc_5cf8482b95e9,2026-05-08T19:02:07Z,agent,false,(organic),US,false,hotmail.com,free,0
acc_d9f431c3063c,2026-06-17T09:18:25Z,admin,false,q3-search,US,false,kestreldigital.co.uk,free,0
acc_c01e776e415c,2026-06-22T09:17:30Z,agent,false,(organic),AU,false,basilapp.com,free,0
acc_82ad4899b804,2026-05-17T10:20:54Z,agent,false,(organic),DE,false,hotmail.com,free,0
acc_e3126d1f151f,2026-07-17T13:23:59Z,admin,false,partner-directory,US,false,pilot-studio.nl,free,0
acc_9f904ab886ea,2026-07-08T09:49:06Z,owner,true,(organic),US,false,atlaslabs.de,free,0
acc_4a29a017747f,2026-02-14T13:17:18Z,admin,false,docs,SG,false,outlook.com,free,0
acc_7c3966b967c1,2026-07-30T11:09:17Z,owner,true,docs,US,false,yahoo.com,free,0
acc_f5279010983f,2026-06-27T10:43:11Z,admin,false,(organic),CA,false,forgelabs.ai,free,0
acc_541bbe92af6c,2026-02-08T17:43:45Z,agent,false,docs,NL,false,harbor-co.com,free,0
acc_260d6303e423,2026-05-03T13:22:34Z,owner,true,docs,BR,false,solace-systems.co.uk,starter,49
acc_10876b1fa399,2026-06-05T18:17:25Z,owner,true,(organic),IN,false,hotmail.com,free,0
acc_6ce9aaabb3a5,2026-05-12T19:36:22Z,agent,false,(organic),GB,false,icloud.com,free,0
acc_d46ef78b2574,2026-07-04T18:38:40Z,admin,false,docs,NL,false,veranosoftware.ai,free,0
acc_ae20e0dc9ffc,2026-06-25T14:10:25Z,owner,true,docs,BR,false,nimbussystems.de,free,0
acc_7833f8828814,2026-03-30T11:44:42Z,agent,false,(organic),US,false,nimbussolutions.net,free,0
acc_834db8664913,2026-07-01T00:43:04Z,agent,false,docs,FR,false,cedar-io.co.uk,free,0
acc_2957c31e83ac,2026-02-23T13:50:56Z,owner,true,(direct),US,false,pier-tech.co.uk,team,149
acc_f18cd5e9ec87,2026-06-03T10:48:12Z,agent,false,(organic),IN,false,hotmail.com,free,0
acc_82915c9df5c7,2026-02-08T11:50:00Z,agent,false,q3-search,CA,false,junosystems.nl,free,0
acc_3ca05fb2230b,2026-07-26T19:09:51Z,owner,true,partner-directory,GB,false,alpineworks.net,free,0
acc_55d780f642f0,2026-06-09T17:48:29Z,owner,true,(direct),PL,false,lumen-app.io,free,0
acc_dc3a7ecefcd7,2026-06-03T14:32:50Z,agent,false,q3-search,AU,false,lattice-co.com,free,0
acc_03a8e4587de4,2026-07-05T23:49:01Z,owner,true,(organic),SG,false,cedarpartners.com,free,0
acc_944075452800,2026-06-08T23:51:17Z,agent,false,docs,NL,false,veranoworks.nl,free,0
acc_fc25cf390220,2026-06-06T13:32:41Z,owner,true,docs,IE,false,tandemtech.nl,free,0
acc_b02d7b363392,2026-05-11T14:36:46Z,agent,false,docs,PL,false,gmail.com,free,0
acc_aa900b4179cd,2026-03-01T06:45:56Z,agent,false,q3-search,US,false,lattice-hq.nl,free,0
acc_29712290da29,2026-06-21T18:41:47Z,agent,false,partner-directory,BR,false,outlook.com,free,0
acc_27e56d7c778c,2026-07-01T16:22:49Z,agent,false,(organic),US,false,vertex-solutions.co,free,0
acc_ab8ab59bcc7e,2026-06-22T13:56:00Z,owner,true,(organic),US,false,meridiantech.com,starter,49
acc_842c07bb2b79,2026-05-28T21:39:36Z,admin,false,(organic),IN,false,cedarsystems.com,free,0
acc_15137a119631,2026-04-16T13:29:17Z,agent,false,(organic),AU,false,piersoftware.co,free,0
acc_1d0577122df2,2026-05-12T06:27:34Z,agent,false,partner-directory,BR,false,vertex-labs.de,free,0
acc_b1d61772fbe4,2026-02-04T19:44:20Z,owner,true,partner-directory,US,false,bright-labs.ai,free,0
acc_beaca6507d39,2026-02-07T09:34:29Z,agent,false,q3-search,CA,false,kestrelhq.com,free,0
acc_5f9dfa352ead,2026-03-21T14:58:48Z,agent,false,(organic),CA,false,gmail.com,free,0
acc_fac18549549b,2026-07-02T11:13:13Z,agent,false,q3-search,DE,false,tandem-studio.com,free,0
acc_0d42f8cbe68d,2026-03-03T21:36:50Z,admin,false,docs,US,false,alpinesystems.com,free,0
acc_05d5c2c6fe3a,2026-07-03T15:18:02Z,admin,false,docs,NL,false,lumenio.net,free,0
acc_1c1c40e9b951,2026-07-07T16:20:55Z,agent,false,docs,CA,false,orbit-software.ai,free,0
acc_413aceb9c712,2026-03-30T08:16:19Z,admin,false,(direct),ES,false,harbor-software.net,free,0
acc_79a5730ead55,2026-05-19T03:41:20Z,admin,false,(organic),US,false,outlook.com,free,0
acc_62f34393d4d3,2026-06-08T09:39:04Z,agent,false,(direct),GB,false,icloud.com,team,149
acc_02c07fb300cd,2026-06-28T08:35:12Z,owner,true,q3-search,IN,false,orbittech.co,free,0
acc_950028f7b315,2026-02-07T07:31:35Z,agent,false,(direct),NL,false,pier-hq.ai,free,0
acc_7b8662aad535,2026-03-02T09:01:59Z,agent,false,(organic),GB,false,tempo-solutions.net,free,0
acc_2684f265b8f8,2026-07-23T12:07:01Z,admin,false,docs,CA,false,veranosystems.com,free,0
acc_0fc3daa5e474,2026-03-04T06:53:12Z,admin,false,(organic),CA,false,hotmail.com,free,0
acc_d987c372202f,2026-02-27T10:31:31Z,admin,false,(organic),NL,false,copper-partners.nl,free,0
acc_4b2c05539f7f,2026-05-21T11:49:45Z,agent,false,q3-search,CA,false,harborcloud.com,free,0
acc_af4e84e9d108,2026-07-19T00:48:05Z,admin,false,(organic),CA,false,onyxdigital.com,free,0
acc_3041ec139ceb,2026-02-18T14:00:33Z,agent,false,(direct),GB,false,icloud.com,free,0
acc_527aec42837f,2026-07-05T09:25:18Z,owner,true,(organic),SG,false,hotmail.com,free,0
acc_21506d4d43eb,2026-06-25T17:46:40Z,owner,true,partner-directory,GB,false,solaceapp.co.uk,free,0
acc_5b61f4cbabab,2026-05-14T09:11:13Z,owner,true,partner-directory,US,false,proton.me,free,0
acc_7b016a629e40,2026-03-14T05:18:33Z,admin,false,(organic),DE,false,pilot-tech.ai,free,0
acc_eaf3aea953e8,2026-06-15T17:31:58Z,admin,false,(direct),IE,false,hotmail.com,free,0
acc_0d7af5663ad9,2026-06-04T05:26:46Z,agent,false,(organic),IN,false,proton.me,free,0
acc_17e890cf0a27,2026-05-02T16:46:15Z,owner,true,docs,IE,false,kestrelsoftware.com,business,399
acc_6f842de3445f,2026-07-18T10:39:39Z,admin,false,q3-search,US,false,vertexsoftware.io,free,0
acc_7ad63dec8588,2026-07-11T09:52:26Z,agent,false,(organic),AU,false,summit-group.ai,free,0
acc_bc6f816b80e2,2026-03-04T10:48:01Z,owner,true,(organic),GB,false,outlook.com,free,0
acc_b3d80dc94764,2026-05-16T16:25:43Z,owner,true,docs,IE,false,icloud.com,team,149
acc_1e094340dcc2,2026-05-23T21:50:26Z,admin,false,docs,US,false,quill-software.io,free,0
acc_b3e6ec5def05,2026-02-27T16:49:05Z,admin,false,(organic),GB,false,stack-software.io,free,0
acc_1dbf09f18569,2026-05-14T19:26:45Z,agent,false,(organic),US,false,stackdigital.com,free,0
acc_c6d8b132b2af,2026-02-08T16:09:10Z,owner,true,q3-search,US,false,onyxcloud.com,free,0
acc_7be42d298209,2026-04-13T19:26:49Z,agent,false,(direct),US,false,pilotsystems.co.uk,free,0
acc_64f2426dd960,2026-03-07T21:26:31Z,admin,false,(direct),PL,false,nimbusgroup.co,free,0
acc_c53d33380088,2026-07-06T19:12:18Z,admin,false,(direct),AU,false,solace-works.io,free,0
acc_b6fef39cab4b,2026-02-20T10:56:57Z,owner,true,docs,DE,false,verano-group.com,free,0
acc_a985fca17968,2026-05-04T19:30:03Z,owner,true,(organic),AU,false,copperstudio.nl,free,0
acc_190be9864f94,2026-03-23T09:32:27Z,agent,false,q3-search,DE,false,proton.me,free,0
acc_dba4176055bc,2026-06-22T20:34:37Z,owner,true,(direct),US,false,juno-co.net,free,0
acc_40914f040629,2026-04-29T14:48:08Z,admin,false,(direct),US,false,pier-group.net,free,0
acc_fbf6a7a43849,2026-07-05T10:18:15Z,owner,true,docs,NL,false,summithq.de,free,0
acc_6b103eee4bc6,2026-06-26T19:35:02Z,admin,false,(organic),IN,false,alpinelabs.com,free,0
acc_9ffe45eec432,2026-06-05T14:57:17Z,owner,true,q3-search,US,false,solaceworks.nl,free,0
acc_1e12c7693667,2026-03-14T15:20:35Z,admin,false,docs,US,false,nimbus-labs.de,starter,49
acc_32a014dc5259,2026-03-14T18:46:16Z,agent,false,(organic),GB,false,atlasdigital.de,free,0
acc_d5a52c6d4e5a,2026-03-23T18:16:49Z,agent,false,docs,DE,false,ridge-labs.com,free,0
acc_6cf5e91636a4,2026-05-01T15:21:07Z,admin,false,(direct),FR,false,gmail.com,free,0
acc_3d60fc453929,2026-02-03T19:49:08Z,owner,true,(organic),DE,false,tempo-io.com,free,0
acc_6cac63b61800,2026-02-01T13:55:00Z,owner,true,q3-search,GB,false,gmail.com,free,0
acc_81a8529acb12,2026-07-29T17:57:54Z,admin,false,partner-directory,US,false,copperio.co,free,0
acc_d69ed7eb956b,2026-06-19T13:19:33Z,agent,false,(organic),CA,false,lumenio.io,free,0
acc_af5e1ec3e8c1,2026-06-14T07:47:53Z,owner,true,partner-directory,AU,false,juno-labs.nl,free,0
acc_1bbfc04e42eb,2026-02-10T17:52:53Z,admin,false,partner-directory,ES,false,copper-works.com,free,0
acc_a29ccb9347df,2026-05-26T17:13:36Z,agent,false,(organic),US,false,lumenio.io,free,0
acc_0b31e6043c0d,2026-02-26T15:59:29Z,admin,false,(organic),SE,false,proton.me,free,0
acc_47ef07be9b61,2026-03-15T21:10:17Z,agent,false,(organic),US,false,proton.me,free,0
acc_28a91811c957,2026-04-12T12:53:00Z,agent,false,(organic),US,false,icloud.com,free,0
acc_8c8eba52be24,2026-03-06T16:16:49Z,agent,false,partner-directory,SG,false,northsolutions.ai,free,0
acc_0af42ed0dca4,2026-07-28T10:01:54Z,admin,false,(organic),US,false,yahoo.com,free,0
acc_45829678d772,2026-03-01T18:39:10Z,owner,true,q3-search,US,false,proton.me,free,0
acc_291dfbfdef18,2026-02-07T13:05:38Z,admin,false,q3-search,IN,false,yahoo.com,free,0
acc_4d213711c554,2026-07-14T07:48:18Z,agent,false,q3-search,US,false,onyxio.nl,free,0
acc_1d0c4586c939,2026-03-11T21:59:42Z,owner,true,(direct),US,false,onyxpartners.com,free,0
acc_f2a977b1b040,2026-05-13T11:48:28Z,owner,true,(organic),US,false,lattice-cloud.io,free,0
acc_12be5d70f244,2026-05-18T06:16:36Z,owner,true,docs,IE,false,verano-tech.net,team,149
acc_f35cb23b10a6,2026-06-09T14:49:21Z,agent,false,q3-search,SE,false,basilpartners.com,free,0
acc_a7de394a4056,2026-02-13T10:10:56Z,owner,true,(organic),CA,false,ridgetech.net,team,149
acc_3c3b7a3a9e91,2026-02-27T02:33:15Z,admin,false,docs,US,false,hotmail.com,free,0
acc_a48df500dd02,2026-04-18T16:44:02Z,agent,false,(organic),ES,false,icloud.com,free,0
acc_4969ad52362d,2026-02-08T11:11:28Z,agent,false,q3-search,ES,false,onyxio.nl,free,0
acc_594217f58908,2026-07-29T11:59:46Z,agent,false,(organic),CA,false,hotmail.com,free,0
acc_092a696f1914,2026-06-23T12:24:07Z,agent,false,(organic),US,false,piercloud.nl,free,0
acc_182d7b751ec9,2026-05-17T07:54:21Z,agent,false,q3-search,BR,false,solace-io.co.uk,free,0
acc_02f5a4d6b85d,2026-07-22T18:58:04Z,agent,false,(organic),FR,false,yahoo.com,free,0
acc_b6c2d0c70017,2026-06-29T15:34:48Z,owner,true,(organic),IN,false,orbithq.nl,free,0
acc_a62bb7982007,2026-02-01T22:16:00Z,agent,false,(direct),PL,false,summitworks.ai,free,0
acc_40816f6dfbab,2026-07-19T14:54:22Z,agent,false,(organic),FR,false,yahoo.com,free,0
acc_697624b82f4c,2026-07-06T22:35:45Z,owner,true,(direct),GB,false,atlassoftware.co,free,0
acc_486bbb8fc19e,2026-02-06T21:04:20Z,owner,true,partner-directory,IN,false,verano-tech.ai,free,0
acc_e61a392a7618,2026-05-21T16:41:35Z,agent,false,q3-search,IN,false,hotmail.com,free,0
acc_f62571fef87d,2026-03-24T22:02:49Z,admin,false,(organic),GB,false,onyxpartners.co.uk,free,0
acc_5480972ef506,2026-05-25T02:05:49Z,owner,true,partner-directory,GB,false,pilotsoftware.com,free,0
acc_f545accaf16a,2026-04-08T15:10:39Z,admin,false,(organic),SE,false,gmail.com,free,0
acc_179ca63cc359,2026-05-23T08:15:41Z,agent,false,q3-search,BR,false,juno-hq.de,free,0
acc_c6f170385b1d,2026-07-05T15:26:17Z,owner,true,(organic),GB,false,brightio.de,free,0
acc_db38702c6f35,2026-05-16T15:56:32Z,agent,false,(direct),PL,false,atlas-io.com,free,0
acc_aa15be9ab721,2026-02-11T15:30:08Z,admin,false,q3-search,IN,false,nimbus-labs.de,free,0
acc_741c32a85d3b,2026-07-11T15:00:44Z,agent,false,(organic),IN,false,vertex-group.com,free,0
acc_9e8e54a459ae,2026-06-14T16:18:33Z,admin,false,q3-search,CA,false,hotmail.com,free,0
acc_fc70a3c2dfa8,2026-02-21T20:33:16Z,admin,false,partner-directory,US,false,cedardigital.co,free,0
acc_9cb80e9c8e7b,2026-03-22T13:39:13Z,admin,false,(direct),DE,false,hotmail.com,free,0
acc_d4fddc0e81c2,2026-05-17T20:22:37Z,admin,false,(organic),IN,false,tandem-digital.com,free,0
acc_e35b846c7e53,2026-02-17T08:15:37Z,owner,true,(direct),IE,false,yahoo.com,business,399
acc_41e2862c9299,2026-04-11T19:03:33Z,agent,false,(organic),ES,false,tempo-co.com,free,0
acc_a2320ec1645e,2026-07-25T17:30:38Z,agent,false,q3-search,US,false,yahoo.com,free,0
acc_934eee6d955b,2026-03-09T10:36:09Z,admin,false,(organic),NL,false,vertex-co.com,free,0
acc_bee999735013,2026-07-12T07:28:16Z,agent,false,(organic),SE,false,hotmail.com,free,0
acc_7831ceb13b44,2026-04-03T15:11:53Z,agent,false,(organic),GB,false,icloud.com,free,0
acc_ef769cad61d0,2026-04-08T18:37:16Z,admin,false,docs,SG,false,veranosoftware.co,free,0
acc_cb223e658abd,2026-03-06T15:43:34Z,owner,true,partner-directory,BR,false,onyx-co.net,free,0
acc_3cf9f0c138c3,2026-03-30T16:51:54Z,owner,true,docs,IN,false,bright-co.com,free,0
acc_92d04256db2c,2026-04-15T07:45:21Z,owner,true,(organic),GB,false,harbor-works.nl,free,0
acc_25dd117ae153,2026-06-22T19:35:31Z,owner,true,(organic),NL,false,summitapp.ai,free,0
acc_b4612eede6c9,2026-06-09T16:12:40Z,admin,false,(direct),US,false,lumen-group.com,free,0
acc_06e3e525ebc1,2026-06-09T12:36:10Z,owner,true,(organic),AU,false,alpineio.com,free,0
acc_84e548eb4847,2026-02-28T16:50:02Z,owner,true,(direct),GB,false,orbit-tech.net,free,0
acc_d703ababccce,2026-02-17T16:07:42Z,owner,true,docs,AU,false,junohq.net,free,0
acc_4b3bc5400afb,2026-06-09T08:31:03Z,agent,false,q3-search,AU,false,icloud.com,free,0
acc_fab527d6b5d4,2026-03-16T10:02:39Z,owner,true,(organic),US,false,lattice-solutions.co.uk,team,149
acc_dfdf63f2cb25,2026-07-31T08:10:16Z,owner,true,docs,CA,false,tempoco.com,free,0
acc_cb80b949ca1b,2026-06-26T12:42:03Z,owner,true,(organic),ES,false,pierhq.nl,free,0
acc_26dd36f6a744,2026-05-03T20:53:51Z,agent,false,(organic),CA,false,kestrel-app.com,free,0
acc_5c1c2ac00395,2026-06-07T16:34:55Z,admin,false,partner-directory,US,false,outlook.com,free,0
acc_ecbb57f82d66,2026-06-07T13:56:53Z,owner,true,partner-directory,US,false,orbitgroup.com,free,0
acc_3850977969b8,2026-07-17T15:41:32Z,agent,false,(organic),IE,false,ridge-tech.nl,free,0
acc_8110ad713fd1,2026-02-07T10:24:28Z,admin,false,(direct),CA,false,outlook.com,free,0
acc_873e845579ef,2026-07-20T19:08:31Z,agent,false,(organic),IE,false,proton.me,free,0
acc_da5977c7859f,2026-05-16T11:51:34Z,agent,false,(organic),US,false,ridgestudio.co.uk,free,0
acc_bbd87b167b04,2026-06-10T09:33:24Z,admin,false,(organic),IN,false,tempo-group.co,free,0
acc_bda0fca84784,2026-05-28T15:54:20Z,admin,false,q3-search,NL,false,meridiantech.co,free,0
acc_dec2307a0435,2026-03-14T09:40:42Z,agent,false,q3-search,US,false,outlook.com,free,0
acc_c5f99ef7f5fa,2026-02-06T20:09:22Z,owner,true,docs,CA,false,outlook.com,starter,49
acc_e2cef97d9be6,2026-04-26T13:00:48Z,owner,true,docs,BR,false,orbit-software.ai,free,0
acc_2f33087d88f6,2026-04-30T09:14:53Z,agent,false,docs,FR,false,harborlabs.com,free,0
acc_a58220875f23,2026-04-25T23:19:10Z,agent,false,q3-search,GB,false,outlook.com,free,0
acc_f4bc99c2e795,2026-07-16T00:59:06Z,admin,false,docs,ES,false,outlook.com,free,0
acc_31de2289eeab,2026-04-02T17:24:28Z,admin,false,(direct),AU,false,proton.me,free,0
acc_30d45cf8f04a,2026-06-07T12:17:39Z,agent,false,q3-search,ES,false,harborhq.io,free,0
acc_61af2db73c41,2026-02-22T08:16:37Z,admin,false,docs,NL,false,vertexcloud.co.uk,free,0
acc_8e19a22e6201,2026-03-02T16:34:14Z,owner,true,partner-directory,GB,false,hotmail.com,free,0
acc_afc40895878b,2026-03-06T17:12:31Z,owner,true,(organic),US,false,pier-app.co,free,0
acc_7ba5067c0f3b,2026-03-18T18:34:28Z,owner,true,(organic),DE,false,tandem-group.com,free,0
acc_744125563411,2026-06-03T02:30:45Z,agent,false,(direct),DE,false,forge-group.io,free,0
acc_c65d451c42b5,2026-04-02T06:35:42Z,agent,false,(direct),CA,false,cedar-digital.ai,free,0
acc_baa88ee9f6d7,2026-02-13T09:49:39Z,admin,false,q3-search,NL,false,cedarlabs.ai,free,0
acc_ba2f7fee1da7,2026-06-20T11:45:33Z,agent,false,(direct),SE,false,outlook.com,free,0
